agents,kmax,percent,ratio,profit,distance
2,35,-1,-1.00,255,590425.33
2,35,-1,-1.00,280,657369.49
2,37,-1,-1.00,5,60971.98
2,37,-1,-1.00,30,85960.96
2,37,-1,-1.00,55,165145.53
2,37,-1,-1.00,80,181538.38
2,37,-1,-1.00,105,220370.24
2,37,-1,-1.00,130,245696.17
2,37,-1,-1.00,155,295955.57
2,37,-1,-1.00,180,308096.06
2,37,-1,-1.00,205,330727.31
2,37,-1,-1.00,230,571347.12
2,37,-1,-1.00,255,589592.63
2,37,-1,-1.00,280,659516.71
2,39,-1,-1.00,5,60971.98
2,39,-1,-1.00,30,85960.96
2,39,-1,-1.00,55,165145.53
2,39,-1,-1.00,80,181516.94
2,39,-1,-1.00,105,220370.24
2,39,-1,-1.00,130,248107.76
2,39,-1,-1.00,155,296469.13
2,39,-1,-1.00,180,307816.48
2,39,-1,-1.00,205,332544.42
2,39,-1,-1.00,230,571442.39
2,39,-1,-1.00,255,592922.80
2,39,-1,-1.00,280,658910.81
4,1,-1,-1.00,5,60971.98
4,1,-1,-1.00,30,86586.50
4,1,-1,-1.00,55,169130.77
4,1,-1,-1.00,80,196038.63
4,1,-1,-1.00,105,246862.45
4,1,-1,-1.00,130,347254.23
4,1,-1,-1.00,155,386895.79
4,1,-1,-1.00,180,463719.80
4,1,-1,-1.00,205,567764.84
4,1,-1,-1.00,230,795634.32
4,1,-1,-1.00,255,866844.79
4,1,-1,-1.00,280,1144782.16
4,3,-1,-1.00,5,60971.98
4,3,-1,-1.00,30,86586.50
4,3,-1,-1.00,55,169130.77
4,3,-1,-1.00,80,196038.63
4,3,-1,-1.00,105,246855.59
4,3,-1,-1.00,130,346364.91
4,3,-1,-1.00,155,385605.88
4,3,-1,-1.00,180,456600.39
4,3,-1,-1.00,205,520812.94
4,3,-1,-1.00,230,786714.03
4,3,-1,-1.00,255,815054.22
4,3,-1,-1.00,280,1077839.59
4,5,-1,-1.00,5,60971.98
4,5,-1,-1.00,30,86586.50
4,5,-1,-1.00,55,169130.77
4,5,-1,-1.00,80,196038.63
4,5,-1,-1.00,105,246862.45
4,5,-1,-1.00,130,344384.55
4,5,-1,-1.00,155,384976.59
4,5,-1,-1.00,180,452441.03
4,5,-1,-1.00,205,523297.28
4,5,-1,-1.00,230,766212.98
4,5,-1,-1.00,255,810222.36
4,5,-1,-1.00,280,1010788.66
4,7,-1,-1.00,5,60971.98
4,7,-1,-1.00,30,86586.50
4,7,-1,-1.00,55,169130.77
4,7,-1,-1.00,80,196038.63
4,7,-1,-1.00,105,246855.59
4,7,-1,-1.00,130,345790.39
4,7,-1,-1.00,155,385183.16
4,7,-1,-1.00,180,453951.80
4,7,-1,-1.00,205,518417.73
4,7,-1,-1.00,230,763568.70
4,7,-1,-1.00,255,801272.96
4,7,-1,-1.00,280,998363.94
4,9,-1,-1.00,5,60971.98
4,9,-1,-1.00,30,86586.50
4,9,-1,-1.00,55,169130.77
4,9,-1,-1.00,80,196038.63
4,9,-1,-1.00,105,246816.91
4,9,-1,-1.00,130,346153.79
4,9,-1,-1.00,155,384354.13
4,9,-1,-1.00,180,452344.04
4,9,-1,-1.00,205,516548.58
4,9,-1,-1.00,230,768047.90
4,9,-1,-1.00,255,795869.49
4,9,-1,-1.00,280,975341.65
4,11,-1,-1.00,5,60971.98
4,11,-1,-1.00,30,86586.50
4,11,-1,-1.00,55,169130.77
4,11,-1,-1.00,80,196038.63
4,11,-1,-1.00,105,246855.59
4,11,-1,-1.00,130,346322.52
4,11,-1,-1.00,155,384158.30
4,11,-1,-1.00,180,451831.70
4,11,-1,-1.00,205,518447.94
4,11,-1,-1.00,230,757808.16
4,11,-1,-1.00,255,804981.27
4,11,-1,-1.00,280,965834.25
4,13,-1,-1.00,5,60971.98
4,13,-1,-1.00,30,86586.50
4,13,-1,-1.00,55,169130.77
4,13,-1,-1.00,80,196038.63
4,13,-1,-1.00,105,246862.45
4,13,-1,-1.00,130,344916.18
4,13,-1,-1.00,155,383334.70
4,13,-1,-1.00,180,451459.97
4,13,-1,-1.00,205,516935.07
4,13,-1,-1.00,230,747218.25
4,13,-1,-1.00,255,793296.62
4,13,-1,-1.00,280,964584.78
4,15,-1,-1.00,5,60971.98
4,15,-1,-1.00,30,86586.50
4,15,-1,-1.00,55,169130.77
4,15,-1,-1.00,80,196038.63
4,15,-1,-1.00,105,246751.76
4,15,-1,-1.00,130,344961.08
4,15,-1,-1.00,155,383522.83
4,15,-1,-1.00,180,450985.20
4,15,-1,-1.00,205,516285.38
4,15,-1,-1.00,230,755649.30
4,15,-1,-1.00,255,788499.01
4,15,-1,-1.00,280,962759.24
4,17,-1,-1.00,5,60971.98
4,17,-1,-1.00,30,86586.50
4,17,-1,-1.00,55,169130.77
4,17,-1,-1.00,80,196038.63
4,17,-1,-1.00,105,246707.68
4,17,-1,-1.00,130,344909.80
4,17,-1,-1.00,155,384322.64
4,17,-1,-1.00,180,451421.18
4,17,-1,-1.00,205,511962.85
4,17,-1,-1.00,230,739348.06
4,17,-1,-1.00,255,796356.24
4,17,-1,-1.00,280,967295.34
4,19,-1,-1.00,5,60971.98
4,19,-1,-1.00,30,86586.50
4,19,-1,-1.00,55,169130.77
4,19,-1,-1.00,80,196038.63
4,19,-1,-1.00,105,246751.76
4,19,-1,-1.00,130,344395.03
4,19,-1,-1.00,155,383834.87
4,19,-1,-1.00,180,450829.59
4,19,-1,-1.00,205,515534.86
4,19,-1,-1.00,230,741048.23
4,19,-1,-1.00,255,785963.82
4,19,-1,-1.00,280,948493.84
4,21,-1,-1.00,5,60971.98
4,21,-1,-1.00,30,86586.50
4,21,-1,-1.00,55,169130.77
4,21,-1,-1.00,80,196038.63
4,21,-1,-1.00,105,246757.20
4,21,-1,-1.00,130,344384.03
4,21,-1,-1.00,155,383160.23
4,21,-1,-1.00,180,449782.68
4,21,-1,-1.00,205,518688.54
4,21,-1,-1.00,230,735597.68
4,21,-1,-1.00,255,784461.69
4,21,-1,-1.00,280,936400.51
4,23,-1,-1.00,5,60971.98
4,23,-1,-1.00,30,86586.50
4,23,-1,-1.00,55,169130.77
4,23,-1,-1.00,80,196038.63
4,23,-1,-1.00,105,246757.20
4,23,-1,-1.00,130,344684.99
4,23,-1,-1.00,155,384304.93
4,23,-1,-1.00,180,450926.98
4,23,-1,-1.00,205,515122.05
4,23,-1,-1.00,230,742527.14
4,23,-1,-1.00,255,776034.71
4,23,-1,-1.00,280,952073.08
4,25,-1,-1.00,5,60971.98
4,25,-1,-1.00,30,86586.50
4,25,-1,-1.00,55,169130.77
4,25,-1,-1.00,80,196038.63
4,25,-1,-1.00,105,246770.80
4,25,-1,-1.00,130,344879.28
4,25,-1,-1.00,155,384024.56
4,25,-1,-1.00,180,449331.81
4,25,-1,-1.00,205,511698.40
4,25,-1,-1.00,230,741589.78
4,25,-1,-1.00,255,780101.62
4,25,-1,-1.00,280,942718.30
4,27,-1,-1.00,5,60971.98
4,27,-1,-1.00,30,86586.50
4,27,-1,-1.00,55,169130.77
4,27,-1,-1.00,80,196038.63
4,27,-1,-1.00,105,246629.79
4,27,-1,-1.00,130,344360.92
4,27,-1,-1.00,155,383215.36
4,27,-1,-1.00,180,451131.92
4,27,-1,-1.00,205,511939.03
4,27,-1,-1.00,230,739314.45
4,27,-1,-1.00,255,774966.02
4,27,-1,-1.00,280,923278.06
4,29,-1,-1.00,5,60971.98
4,29,-1,-1.00,30,86586.50
4,29,-1,-1.00,55,169130.77
4,29,-1,-1.00,80,196038.63
4,29,-1,-1.00,105,246757.20
4,29,-1,-1.00,130,344398.43
4,29,-1,-1.00,155,383679.94
4,29,-1,-1.00,180,449224.19
4,29,-1,-1.00,205,516082.35
4,29,-1,-1.00,230,745359.94
4,29,-1,-1.00,255,780735.12
4,29,-1,-1.00,280,915384.03
4,31,-1,-1.00,5,60971.98
4,31,-1,-1.00,30,86586.50
4,31,-1,-1.00,55,169130.77
4,31,-1,-1.00,80,196038.63
4,31,-1,-1.00,105,246757.20
4,31,-1,-1.00,130,344297.95
4,31,-1,-1.00,155,383832.08
4,31,-1,-1.00,180,450045.68
4,31,-1,-1.00,205,510422.52
4,31,-1,-1.00,230,744622.86
4,31,-1,-1.00,255,774876.42
4,31,-1,-1.00,280,894495.33
4,33,-1,-1.00,5,60971.98
4,33,-1,-1.00,30,86586.50
4,33,-1,-1.00,55,169130.77
4,33,-1,-1.00,80,196038.63
4,33,-1,-1.00,105,246855.59
4,33,-1,-1.00,130,344870.22
4,33,-1,-1.00,155,384298.58
4,33,-1,-1.00,180,450322.35
4,33,-1,-1.00,205,510879.73
4,33,-1,-1.00,230,737454.19
4,33,-1,-1.00,255,782655.64
4,33,-1,-1.00,280,913699.11
4,35,-1,-1.00,5,60971.98
4,35,-1,-1.00,30,86586.50
4,35,-1,-1.00,55,169130.77
4,35,-1,-1.00,80,196038.63
4,35,-1,-1.00,105,246751.76
4,35,-1,-1.00,130,344390.61
4,35,-1,-1.00,155,383723.91
4,35,-1,-1.00,180,449841.83
4,35,-1,-1.00,205,510325.98
4,35,-1,-1.00,230,736166.92
4,35,-1,-1.00,255,774137.78
4,35,-1,-1.00,280,917396.74
4,37,-1,-1.00,5,60971.98
4,37,-1,-1.00,30,86586.50
4,37,-1,-1.00,55,169130.77
4,37,-1,-1.00,80,196038.63
4,37,-1,-1.00,105,246707.68
4,37,-1,-1.00,130,344396.74
4,37,-1,-1.00,155,383293.43
4,37,-1,-1.00,180,450027.07
4,37,-1,-1.00,205,510126.33
4,37,-1,-1.00,230,748510.48
4,37,-1,-1.00,255,766132.31
4,37,-1,-1.00,280,912071.31
4,39,-1,-1.00,5,60971.98
4,39,-1,-1.00,30,86586.50
4,39,-1,-1.00,55,169130.77
4,39,-1,-1.00,80,196038.63
4,39,-1,-1.00,105,246751.76
4,39,-1,-1.00,130,344409.55
4,39,-1,-1.00,155,383275.95
4,39,-1,-1.00,180,448984.49
4,39,-1,-1.00,205,511154.76
4,39,-1,-1.00,230,739085.62
4,39,-1,-1.00,255,784085.68
4,39,-1,-1.00,280,917423.38
8,1,-1,-1.00,5,60971.98
8,1,-1,-1.00,30,86586.50
8,1,-1,-1.00,55,169160.13
8,1,-1,-1.00,80,196093.17
8,1,-1,-1.00,105,251119.48
8,1,-1,-1.00,130,360651.78
8,1,-1,-1.00,155,404586.22
8,1,-1,-1.00,180,556047.41
8,1,-1,-1.00,205,867742.93
8,1,-1,-1.00,230,1002350.57
8,1,-1,-1.00,255,1279025.26
8,1,-1,-1.00,280,1563625.27
